step,Gt_log,Gt_log_EMA,Sm_log_avg,Sm_log_std,Sm_log_cls_avg,Sm_log_cls_avg_generic,Sm_raw_cls_avg,TaskHead_Sm_log_task,TaskHead_Sm_raw_task,lambda_max_est,lambda_max_EMA,gamma_t,noise_std,module_loss_avg,module_policy_loss_avg,module_pred_loss_avg,meta_loss,module_entropy_avg,module_grad_norm_avg,meta_grad_norm,cls_norm,cls_density,TaskCorrect,TaskAccuracy_Recent,OOD_Accuracy,OOD_Loss
13800,0.3870749697089195,0.3782634842340531,0.3870749697089195,0.489982129583012,0.3870749697089195,0.10418545454740524,0.6925903372466564,8.613725662231445,5505.7255859375,NaN,-0.01,0.020002879202365875,0.036476,387.6427655220032,385.41119384765625,2.23157050460577,0.05233829841017723,-3400.0594482421875,3.104812013327882,0.0002766114974702993,99.99036407470703,0.0498046875,0,0.0,NaN,NaN
14000,0.43726999685168266,0.36907755931150477,0.43726999685168266,0.46099826482823464,0.43726999685168266,0.17111550271511078,0.7501990236341953,6.77820348739624,877.4891967773438,NaN,-0.01,0.020002901554107666,0.03628,618.2672132253647,616.4443359375,1.8228874914348125,0.0510672964155674,-3400.0594482421875,5.297151948048459,1.2843335274903959e-05,99.98966217041016,0.0498046875,0,0.005,NaN,NaN
14200,0.38669670186936855,0.36979818446963797,0.38669670186936855,0.49023090374930167,0.38669670186936855,0.10366806387901306,0.6921977233141661,9.279914855957031,10719.5224609375,NaN,-0.01,0.02000291645526886,0.036084000000000005,390.67786598205566,388.2801284790039,2.3977297600358725,0.05116700381040573,-3400.0594482421875,2.043763125008259,0.0003086559526255459,99.99312591552734,0.0498046875,0,0.0,NaN,NaN
14400,0.3149086353369057,0.36603796500550767,0.3149086353369057,0.5316482207268395,0.3149086353369057,0.007961527444422245,0.616234602057375,6.129571437835693,458.2392883300781,NaN,-0.01,0.02000293880701065,0.035888,62.94965589046478,61.41129112243652,1.5383640048094094,0.050646718591451645,-3400.0594482421875,5.107404916030828,0.00013992120853836433,99.9908218383789,0.0498046875,0,0.005,NaN,NaN
14600,0.3682863116264343,0.36038845435477546,0.3682863116264343,0.5007913453674285,0.3682863116264343,0.07915505021810532,0.6719592809677124,6.418210983276367,611.9055786132812,NaN,-0.01,0.020002976059913635,0.035692,306.86677503585815,305.2028579711914,1.6639190316200256,0.04986502602696419,-3400.0594482421875,4.664304943614679,0.00041289980087833787,99.98590087890625,0.0498046875,0,0.0,NaN,NaN
14800,0.33919357415288687,0.37052275172520566,0.33919357415288687,0.5176445400850762,0.33919357415288687,0.04033166915178299,0.6411320883780718,8.808039665222168,6686.798828125,NaN,-0.01,0.020002998411655426,0.035496,174.88139986991882,172.64914321899414,2.232258669100702,0.05126725137233734,-3400.0594482421875,1.8508910589247798,0.0001928051613320299,99.99288940429688,0.0498046875,0,0.005,NaN,NaN
15000,0.3320825654082,0.36385536933925716,0.3320825654082,0.5217514431466128,0.3320825654082,0.030850565060973167,0.6337639493867755,8.61666488647461,5521.93505859375,NaN,-0.01,0.020003050565719604,0.035300000000000005,141.03917980194092,138.86187744140625,2.1773041444830596,0.05034472420811653,-3400.0594482421875,1.9197883910897793,0.0004790367712835467,99.99284362792969,0.0498046875,0,0.01,NaN,NaN
15200,0.31014543276978657,0.3615713380759638,0.31014543276978657,0.5343920527803288,0.31014543276978657,0.0016140475636348128,0.6114420800586231,7.476682186126709,1765.3704833984375,NaN,-0.01,0.02000311017036438,0.035104,41.351462721824646,39.48108100891113,1.8703810821170919,0.05002869665622711,-3400.0594482421875,2.511770824939475,0.0006629610046383481,99.9900894165039,0.0498046875,0,0.0,NaN,NaN
15400,0.33017462864518166,0.36303695153576265,0.33017462864518166,0.522841446159177,0.33017462864518166,0.02831260859966278,0.6317872395738959,8.723067283630371,6141.99462890625,NaN,-0.01,0.020003192126750946,0.034908,133.09096884727478,130.88896560668945,2.20200127735734,0.050231486558914185,-3400.0594482421875,1.5778662142828819,0.000438793493499368,99.9915771484375,0.0498046875,0,0.01,NaN,NaN
15600,0.3411661805585027,0.36687719852571327,0.3411661805585027,0.5164707090659307,0.3411661805585027,0.0429830327630043,0.6431513335555792,8.607257843017578,5470.22265625,NaN,-0.01,0.0200033038854599,0.034712,181.51660251617432,179.3325538635254,2.184051734395325,0.050762839615345,-3400.0594482421875,1.9928306858703222,0.0009733540326535923,99.98839569091797,0.0498046875,0,0.0,NaN,NaN
15800,0.3739698976278305,0.36202759578654764,0.3739698976278305,0.4975417589773907,0.3739698976278305,0.08671484887599945,0.6781667452305555,5.419428825378418,224.75013732910156,NaN,-0.01,0.02000351995229721,0.034516000000000005,330.9746768474579,329.5547866821289,1.4198933392763138,0.05009181424975395,-3400.0594482421875,7.326870076798473,0.001702398209660483,99.98977661132812,0.0498046875,0,0.0,NaN,NaN
16000,0.3122304058051668,0.3647217075095437,0.3122304058051668,0.5331852136588943,0.3122304058051668,0.004395839758217335,0.613530041242484,8.119614601135254,3358.72705078125,NaN,-0.01,0.02000398188829422,0.03432,51.048712968826294,49.01551342010498,2.033200529811438,0.05046456307172775,-3400.0594482421875,1.6925905823576373,0.0033815797244578657,99.98970031738281,0.0498046875,0,0.005,NaN,NaN
16200,0.4529656134545803,0.36484034518274505,0.4529656134545803,0.45195181623679465,0.4529656134545803,0.1920354813337326,0.7690339982509613,7.132329940795898,1250.7901611328125,NaN,-0.01,0.020006395876407623,0.034124,686.0444045066833,684.1172943115234,1.9271090887486935,0.050478942692279816,-3400.0594482421875,4.098436869698723,0.027102538972881486,99.99124908447266,0.0498046875,0,0.01,NaN,NaN
16400,0.4085109084844589,0.3635487705749927,0.4085109084844589,0.4776160366657213,0.4085109084844589,0.13276046514511108,0.7167335934937,8.042745590209961,3110.142333984375,NaN,-0.01,0.04569495469331741,0.033928,489.78479528427124,487.67454528808594,2.1102567464113235,0.05030230060219765,-3400.0594482421875,2.980985427108168,0.0005863137518731857,99.99168395996094,0.0498046875,0,0.005,NaN,NaN
16600,0.3394085932523012,0.3662570645859741,0.3394085932523012,0.5175133286060705,0.3394085932523012,0.04062464460730553,0.6413466697558761,8.71989631652832,6122.54541015625,NaN,-0.01,0.045781247317790985,0.033732,173.6643681526184,171.45392608642578,2.2104425597935915,0.050677038729190826,-3400.0594482421875,1.8621431743182473,4.5455161183241346e-05,99.9915542602539,0.0498046875,0,0.0,NaN,NaN
16800,0.3380488995462656,0.3680373281163604,0.3380488995462656,0.5183115551284403,0.3380488995462656,0.03880218043923378,0.63994734082371,8.106767654418945,3315.837890625,NaN,-0.01,0.04581163823604584,0.033535999999999996,167.62780046463013,165.57200622558594,2.055793548002839,0.050923362374305725,-3400.0594482421875,2.272791684116502,0.00016968124921866857,99.99357604980469,0.0498046875,0,0.0,NaN,NaN
17000,0.41918330267071724,0.3631254396142743,0.41918330267071724,0.47145325552672385,0.41918330267071724,0.14699147641658783,0.7290068715810776,9.294227600097656,10874.0576171875,NaN,-0.01,0.04589459300041199,0.03334,536.9703006744385,534.5364837646484,2.433800507336855,0.05024373158812523,-3400.0594482421875,2.6235270571787392,6.0845623408660534e-05,99.99143981933594,0.0498046875,0,0.0,NaN,NaN
17200,0.3560602478682995,0.36333080714952304,0.3560602478682995,0.5079156163953905,0.3560602478682995,0.062815360724926,0.6589011549949646,10.025686264038086,22598.58203125,NaN,-0.01,0.04594751447439194,0.03314400000000001,248.9611792564392,246.40765380859375,2.553533088415861,0.0502721443772316,-3400.0594482421875,1.6273392501874642,9.803239183685109e-05,99.99398803710938,0.0498046875,0,0.0,NaN,NaN
17400,0.3254544814117253,0.3598036175312287,0.3254544814117253,0.5255395905183722,0.3254544814117253,0.022034060209989548,0.6269190083257854,6.787981033325195,886.1207275390625,NaN,-0.01,0.04602990299463272,0.032948000000000005,110.58071565628052,108.86719512939453,1.7135208030231297,0.049784105271101,-3400.0594482421875,3.3539722168506905,0.0001251747422700295,99.98841094970703,0.0498046875,0,0.005,NaN,NaN
17600,0.3428432997316122,0.3716002704005243,0.3428432997316122,0.5155324352861901,0.3428432997316122,0.04520190879702568,0.6449351916089654,8.046563148498535,3122.0419921875,NaN,-0.01,0.046045005321502686,0.032752,189.21914887428284,187.1736068725586,2.0455422159284353,0.051416344940662384,-3400.0594482421875,2.455173684989114,0.00012281302381229837,99.99205780029297,0.0498046875,0,0.01,NaN,NaN
17800,0.3582028467208147,0.3612112643487418,0.3582028467208147,0.5066824656514337,0.3582028467208147,0.06567005813121796,0.6611897852271795,7.604587078094482,2006.38232421875,NaN,-0.01,0.046200670301914215,0.032556,257.47950065135956,255.52910614013672,1.950399311259389,0.04997887462377548,-3400.0594482421875,2.880361992833636,0.00012886199568833245,99.99443054199219,0.0498046875,0,0.0,NaN,NaN
18000,0.3330935980193317,0.3628873589474732,0.3330935980193317,0.5211460737553107,0.3330935980193317,0.032211802899837494,0.634784132707864,8.209915161132812,3676.228759765625,NaN,-0.01,0.04630577564239502,0.03236,145.78058624267578,143.7039451599121,2.076637640129775,0.05021078512072563,-3400.0594482421875,2.3893891333509423,6.213858544524912e-05,99.99005126953125,0.0498046875,0,0.005,NaN,NaN
18200,0.33393817488104105,0.3657009822551656,0.33393817488104105,0.5206650884189888,0.33393817488104105,0.03333420678973198,0.6356636430136859,8.378716468811035,4352.41943359375,NaN,-0.01,0.04641924053430557,0.032164,148.36544632911682,146.24576568603516,2.1196797722950578,0.050600092858076096,-3400.0594482421875,1.9334369490461882,0.00013723847466857506,99.99082946777344,0.0498046875,0,0.0,NaN,NaN
18400,0.3268213775008917,0.3659940983521321,0.3268213775008917,0.5247713071919698,0.3268213775008917,0.023844746872782707,0.6283393194898963,8.483355522155762,4832.642578125,NaN,-0.01,0.04659341275691986,0.031968,117.67995142936707,115.54122924804688,2.138722440227866,0.05064064636826515,-3400.0594482421875,1.8986941651903615,0.00020340943274713683,99.99091339111328,0.0498046875,0,0.005,NaN,NaN
18600,0.35320260375738144,0.36318821508916865,0.35320260375738144,0.5095631298251164,0.35320260375738144,0.05900644510984421,0.6558616915717721,9.385679244995117,11915.4970703125,NaN,-0.01,0.04683574289083481,0.031772,237.8342204093933,235.44354248046875,2.3906746432185173,0.050252411514520645,-3400.0594482421875,1.6442252968176634,0.00024170960035136934,99.99372100830078,0.0498046875,0,0.0,NaN,NaN
18800,0.344491571187973,0.3642623067797364,0.344491571187973,0.5145717629868918,0.344491571187973,0.047408781945705414,0.6466487664729357,1.4556055068969727,3.287078619003296,NaN,-0.01,0.04711880534887314,0.03157600000000001,194.61714005470276,194.2176856994629,0.3994579613208771,0.05040103197097778,-3400.0594482421875,36.20730697492981,0.0001588620111956973,99.9901123046875,0.0498046875,0,0.005,NaN,NaN
19000,0.3683227449655533,0.3616290659684396,0.3683227449655533,0.500768335297738,0.3683227449655533,0.07920815795660019,0.6719938963651657,8.467855453491211,4758.298828125,NaN,-0.01,0.04752444103360176,0.031380000000000005,307.00076818466187,304.8243942260742,2.1763699799776077,0.05003668740391731,-3400.0594482421875,2.1998499527383264,0.00015501259081618482,99.98494720458984,0.0498046875,0,0.005,NaN,NaN
19200,0.3158705385867506,0.3655587809204487,0.3158705385867506,0.5310895274526122,0.3158705385867506,0.00924621056765318,0.6172010996378958,7.2600998878479,1421.3984375,NaN,-0.01,0.048009082674980164,0.031184000000000003,66.98988878726959,65.16793060302734,1.821959629887715,0.05058041587471962,-3400.0594482421875,2.6811522158086656,0.0003224827107841512,99.99036407470703,0.0498046875,0,0.0,NaN,NaN
19400,0.4185817241668701,0.36239099246888873,0.4185817241668701,0.47181149580222903,0.4185817241668701,0.14618143439292908,0.7283224277198315,9.828682899475098,18557.494140625,NaN,-0.01,0.04889904335141182,0.030988,526.4598257541656,523.8930206298828,2.5668067932128906,0.05014209821820259,-3400.0594482421875,1.9531583575019884,0.000574339173343858,99.99312591552734,0.0498046875,0,0.0,NaN,NaN
19600,0.315750565379858,0.36438218389373195,0.315750565379858,0.5311713767398962,0.315750565379858,0.009078776463866234,0.6170934292022139,7.8787665367126465,2639.61376953125,NaN,-0.01,0.0502302348613739,0.030792,66.61486375331879,64.63836288452148,1.9765007160604,0.050417590886354446,-3400.0594482421875,2.0675428652199326,0.0008413191703967094,99.991943359375,0.0498046875,0,0.005,NaN,NaN
19800,0.31070173252373934,0.3616018394123118,0.31070173252373934,0.5340699483999414,0.31070173252373934,0.0023563369177281857,0.6119985533296131,7.575362682342529,1948.5675048828125,NaN,-0.01,0.05277535691857338,0.030596,43.863951563835144,41.96834373474121,1.8956079231575131,0.0500328354537487,-3400.0594482421875,2.36026569538997,0.0014608614342356363,99.98997497558594,0.0498046875,0,0.005,NaN,NaN
20000,0.3809775337576866,0.36263687941471145,0.3809775337576866,0.49348462045243346,0.3809775337576866,0.09606602787971497,0.6858326215296984,7.216508388519287,1360.7259521484375,NaN,-0.01,0.05737273767590523,0.0304,364.31248128414154,362.4363021850586,1.876176618039608,0.05017591640353203,-3400.0594482421875,3.142794272193112,0.0022821080667098405,99.98815155029297,0.0498046875,0,0.0,NaN,NaN
20200,0.35272598918527365,0.36323016668394875,0.35272598918527365,0.5098244833347243,0.35272598918527365,0.058378707617521286,0.6553421868011355,5.040811061859131,153.5953826904297,NaN,-0.01,0.06534290313720703,0.030204,232.6100867986679,231.30609893798828,1.3039867943152785,0.050257839262485504,-3400.0594482421875,9.082597818505414,0.002851627499451134,99.99208068847656,0.0498046875,0,0.0,NaN,NaN
20400,0.3601185269653797,0.36487612325157087,0.3601185269653797,0.5055430000445483,0.3601185269653797,0.06824781745672226,0.663200268521905,7.274116039276123,1441.4755859375,NaN,-0.01,0.07740648090839386,0.030008000000000003,269.14001643657684,267.27030181884766,1.8697148747742176,0.05048513412475586,-3400.0594482421875,3.0894309555212494,0.0039035216690351373,99.98946380615234,0.0498046875,0,0.01,NaN,NaN
20600,0.4653971530497074,0.3680179728697986,0.4653971530497074,0.44477816344910875,0.4653971530497074,0.20860540866851807,0.7842288352549076,7.863393306732178,2599.3291015625,NaN,-0.01,0.10101516544818878,0.029812,747.9195226430893,745.7972106933594,2.1223023869097233,0.05091891810297966,-3400.0594482421875,3.479244745915755,0.005296836448962289,99.99239349365234,0.0498046875,0,0.005,NaN,NaN
20800,0.3399838749319315,0.3725262816457151,0.3399838749319315,0.5171894021620166,0.3399838749319315,0.04138445109128952,0.6419567717239261,9.064422607421875,8641.2890625,NaN,-0.01,0.1381092369556427,0.029616000000000003,177.11792373657227,174.8207778930664,2.297143990173936,0.05152912065386772,-3400.0594482421875,1.5806291038481024,0.016269137785894665,99.99308776855469,0.0498046875,0,0.01,NaN,NaN
21000,0.45117923989892006,0.36682534644077686,0.45117923989892006,0.4530252345169063,0.45117923989892006,0.18965308368206024,0.7668954581022263,6.792021751403809,889.7127075195312,NaN,-0.01,0.1999979466199875,0.02942,679.0624616146088,677.2222137451172,1.8402452506124973,0.050755664706230164,-3400.0594482421875,4.727886718053975,0.00033787723439402203,99.99137115478516,0.0498046875,0,0.0,NaN,NaN
21200,0.3325308486819267,0.3744360725160807,0.3325308486819267,0.5214574816592571,0.3325308486819267,0.03146734833717346,0.634190808981657,7.398762226104736,1632.9609375,NaN,-0.01,0.1999979466199875,0.029224000000000003,143.19312393665314,141.31983184814453,1.8732910677790642,0.05180872231721878,-3400.0594482421875,2.96355959888749,0.0001061131850294012,99.98880767822266,0.0498046875,0,0.005,NaN,NaN
21400,0.3529183743521571,0.37072002733754555,0.3529183743521571,0.5097004349528353,0.3529183743521571,0.058643799275159836,0.6555318376049399,6.834914684295654,928.7490234375,NaN,-0.01,0.1999979317188263,0.029028,235.30720126628876,233.55448150634766,1.7527115223929286,0.05129455029964447,-3400.0594482421875,3.8612113880561463,0.00039381728374721466,99.99026489257812,0.0498046875,0,0.0,NaN,NaN
21600,0.3793727643787861,0.36657136848858973,0.3793727643787861,0.49441591219387726,0.3793727643787861,0.09392216056585312,0.6840738914906979,9.134866714477539,9272.04296875,NaN,-0.01,0.1999979317188263,0.028832000000000003,360.96056604385376,358.6063995361328,2.3541583009064198,0.050720520317554474,-3400.0594482421875,1.9943383993438082,0.0002984249149703883,99.98902893066406,0.0498046875,0,0.0,NaN,NaN
21800,0.41455087438225746,0.37065056350160214,0.41455087438225746,0.4741194941632903,0.41455087438225746,0.14082682132720947,0.723643746227026,7.345003604888916,1547.4405517578125,NaN,-0.01,0.1999979168176651,0.028636,510.9467703104019,509.00489807128906,1.9418710209429264,0.05128493905067444,-3400.0594482421875,3.3924533605891556,0.00028852699424857203,99.98892211914062,0.0498046875,0,0.005,NaN,NaN
22000,0.3172497944906354,0.3680109395918607,0.3172497944906354,0.5303039048347127,0.3172497944906354,0.011079019866883755,0.6186057566665113,7.123628616333008,1239.9449462890625,NaN,-0.01,0.1999979019165039,0.028440000000000003,74.07069444656372,72.28147888183594,1.7892164187505841,0.05091971158981323,-3400.0594482421875,3.0417248200389153,1.3014952514184322e-05,99.9916763305664,0.0498046875,0,0.005,NaN,NaN
22200,0.3922536689788103,0.3712740484575716,0.3922536689788103,0.48699854269403026,0.3922536689788103,0.11108767986297607,0.6983632501214743,4.213976860046387,66.62494659423828,NaN,-0.01,0.1999978870153427,0.028244000000000002,411.9268157482147,410.7900085449219,1.1368099767714739,0.05137120932340622,-3400.0594482421875,13.263107091344576,0.0003412130662146764,99.9909439086914,0.0498046875,0,0.01,NaN,NaN
22400,0.3205121655482799,0.3703832467747817,0.3205121655482799,0.5284245897924497,0.3205121655482799,0.015428610146045685,0.6219141124747694,9.03700065612793,8407.5185546875,NaN,-0.01,0.19999787211418152,0.028048,88.67897367477417,86.40815353393555,2.2708216209430248,0.05124795064330101,-3400.0594482421875,1.270067484120447,9.158663891022221e-05,99.99172973632812,0.0498046875,0,0.005,NaN,NaN
22600,0.3836275450885296,0.3735350109156968,0.3836275450885296,0.4919964918910571,0.3836275450885296,0.09957410395145416,0.6887981649488211,9.273094177246094,10646.646484375,NaN,-0.01,0.19999784231185913,0.027852000000000002,374.4133129119873,372.0203628540039,2.392954122275114,0.05168404430150986,-3400.0594482421875,2.1680037103255727,0.00021096863412597107,99.99349212646484,0.0498046875,0,0.0,NaN,NaN
22800,0.36017019115388393,0.3736609275199713,0.36017019115388393,0.5055003015621072,0.36017019115388393,0.06832028925418854,0.6632456015795469,5.729904651641846,306.9398498535156,NaN,-0.01,0.19999781250953674,0.027656,268.3674508333206,266.8837356567383,1.4837163742631674,0.051701467484235764,-3400.0594482421875,6.14665392516479,0.0002635443751736661,99.98870849609375,0.0498046875,0,0.0,NaN,NaN
23000,0.37695897929370403,0.3724569324314907,0.37695897929370403,0.495840257404556,0.37695897929370403,0.0906859040260315,0.6814580000936985,8.472294807434082,4779.47216796875,NaN,-0.01,0.19999775290489197,0.027460000000000002,342.1411907672882,339.9551010131836,2.186088128015399,0.051534879952669144,-3400.0594482421875,2.6989062789985043,0.0008657755353325446,99.99281311035156,0.0498046875,0,0.005,NaN,NaN
23200,0.4091707654297352,0.3779871350447487,0.4091707654297352,0.4772555606266362,0.4091707654297352,0.133639395236969,0.7174993269145489,6.572135925292969,713.895263671875,NaN,-0.01,0.199997678399086,0.027264,491.80872917175293,490.0654602050781,1.7432635314762592,0.05230006203055382,-3400.0594482421875,4.269642054943897,0.00031901446052522506,99.99186706542969,0.0498046875,0,0.015,NaN,NaN
23400,0.34720852598547935,0.3766592762844742,0.34720852598547935,0.5130059742346312,0.34720852598547935,0.05102495104074478,0.6495098685845733,7.228089809417725,1376.5885009765625,NaN,-0.01,0.19999755918979645,0.027068000000000002,209.56102788448334,207.71573638916016,1.8452911637723446,0.05211632698774338,-3400.0594482421875,3.496787805807168,0.0017705348308853532,99.9914779663086,0.0498046875,0,0.005,NaN,NaN
23600,0.31559180188924074,0.36785531202305477,0.31559180188924074,0.5312654005165379,0.31559180188924074,0.0088656609877944,0.6169358449988067,8.459440231323242,4718.4130859375,NaN,-0.01,0.199997216463089,0.026872000000000004,66.24290037155151,64.12138938903809,2.1215093033388257,0.05089813098311424,-3400.0594482421875,1.624498619459119,0.004130670297835008,99.99224853515625,0.0498046875,0,0.0,NaN,NaN
23800,0.34716900810599327,0.36999681338850626,0.34716900810599327,0.5130376946536355,0.34716900810599327,0.05096657574176788,0.6494779549539089,8.658733367919922,5759.2353515625,NaN,-0.01,0.19999466836452484,0.026676000000000002,209.50606060028076,207.30316162109375,2.2029082737863064,0.05118616670370102,-3400.0594482421875,2.279588279636763,0.05567635433940789,99.99267578125,0.0498046875,0,0.005,NaN,NaN
24000,0.33286602701991796,0.3698743913549175,0.33286602701991796,0.5212986549897335,0.33286602701991796,0.0318942666053772,0.6345728989690542,8.50218391418457,4924.51416015625,NaN,-0.01,0.17145377397537231,0.026480000000000004,143.6806836128235,141.53121948242188,2.149466677568853,0.05117753520607948,-3400.0594482421875,1.9993879539877724,0.0005576707909245319,99.99303436279297,0.0498046875,0,0.015,NaN,NaN
24200,0.35224667843431234,0.3669850183335102,0.35224667843431234,0.5100867217050346,0.35224667843431234,0.05774971842765808,0.6548178112134337,8.78823471069336,6555.650390625,NaN,-0.01,0.17129439115524292,0.026284000000000002,233.754714012146,231.51433563232422,2.240370965562761,0.05077775567770004,-3400.0594482421875,1.960412237482754,0.0001090639105811876,99.98994445800781,0.0498046875,0,0.005,NaN,NaN
24400,0.3328367485664785,0.3679588865376753,0.3328367485664785,0.5212871059621501,0.3328367485664785,0.03187211602926254,0.6345126060768962,7.423470973968506,1673.8369140625,NaN,-0.01,0.17133095860481262,0.026088000000000004,144.2322028875351,142.35243225097656,1.879771830048412,0.050912488251924515,-3400.0594482421875,2.854776921749666,0.0007189866353592069,99.98946380615234,0.0498046875,0,0.01,NaN,NaN
24600,0.3252601781859994,0.36783886475331684,0.3252601781859994,0.525686756013775,0.3252601781859994,0.021755119785666466,0.6267567994073033,8.776116371154785,6476.67236328125,NaN,-0.01,0.1712910383939743,0.025892000000000002,109.96045899391174,107.7501106262207,2.2103454330936074,0.050895873457193375,-3400.0594482421875,1.5519729415064154,0.0008084205547271105,99.99261474609375,0.0498046875,0,0.0,NaN,NaN
24800,0.3710595052689314,0.3813462381428087,0.3710595052689314,0.4992440960056472,0.3710595052689314,0.08282220363616943,0.6750207785516977,8.199031829833984,3636.428466796875,NaN,-0.01,0.1716393083333969,0.025696000000000004,319.5376195907593,317.4257507324219,2.111874608322978,0.05276479572057724,-3400.0594482421875,2.4530907584789974,0.0011058105582674434,99.9923324584961,0.0498046875,0,0.005,NaN,NaN
25000,0.39894420467317104,0.3778934763714683,0.39894420467317104,0.48313565734177666,0.39894420467317104,0.1200057789683342,0.7058753669261932,7.189446926116943,1324.3697509765625,NaN,-0.01,0.17147196829319,0.025500000000000002,442.9071944952011,441.01983642578125,1.8873660620301962,0.052287086844444275,-3400.0594482421875,3.4884632195430605,0.0006474441000828547,99.99150085449219,0.0498046875,0,0.015,NaN,NaN
25200,0.35499673429876566,0.3607883224015298,0.35499673429876566,0.508541702963306,0.35499673429876566,0.06139054894447327,0.6577817620709538,9.89625072479248,19854.787109375,NaN,-0.01,0.17079082131385803,0.025304,245.7443950176239,243.2242889404297,2.5201055938377976,0.04992034658789635,-3400.0594482421875,1.348922963847748,0.000503165027970645,99.99542236328125,0.0498046875,0,0.0,NaN,NaN
25400,0.3990312945097685,0.3694176565046237,0.3990312945097685,0.4830561772796332,0.3990312945097685,0.12013962119817734,0.7059435956180096,0.18885649740695953,0.2078675925731659,NaN,-0.01,0.17101813852787018,0.025108000000000002,440.7754245735705,440.6380920410156,0.1373188365250826,0.05111435055732727,-3400.0594482421875,31.89369193723809,6.605941732557538e-05,99.98774719238281,0.0498046875,1,0.005,NaN,NaN
25600,0.31218138558324426,0.3686572062727421,0.31218138558324426,0.5332403859517718,0.31218138558324426,0.0043149422854185104,0.6135091957403347,8.775012016296387,6469.521484375,NaN,-0.01,0.17087572813034058,0.024912,50.86157298088074,48.664584159851074,2.1969892106717452,0.05100912228226662,-3400.0594482421875,1.2542198792404147,0.0003973033699372158,99.99298858642578,0.0498046875,0,0.0,NaN,NaN
25800,0.4207944832742214,0.3688702313737022,0.4207944832742214,0.47050848040913484,0.4207944832742214,0.14915117621421814,0.7308585084974766,3.1449289321899414,22.218027114868164,NaN,-0.01,0.1707596778869629,0.024716000000000002,545.4359514713287,544.5378570556641,0.8980956040322781,0.051038604229688644,-3400.0594482421875,19.508172476518688,0.00014364339127988089,99.98902130126953,0.0498046875,0,0.0,NaN,NaN
26000,0.33284621872007847,0.3724106828278529,0.33284621872007847,0.5213166119295026,0.33284621872007847,0.031864676624536514,0.6345587586984038,8.387598037719727,4391.25439453125,NaN,-0.01,0.17091888189315796,0.02452,145.61771249771118,143.4969139099121,2.1207980159670115,0.05152847617864609,-3400.0594482421875,1.9890181397635254,4.600037213676668e-05,99.99370574951172,0.0498046875,0,0.005,NaN,NaN
26200,0.5193742364645004,0.3665072507186358,0.5193742364645004,0.41354983338662105,0.5193742364645004,0.28061217069625854,0.8531185165047646,6.6616363525390625,780.8292236328125,NaN,-0.01,0.1702752560377121,0.024324000000000002,1000.7793617248535,998.9034729003906,1.8758682161569595,0.05071165785193443,-3400.0594482421875,4.961324990215184,0.00014636645993817697,99.98451232910156,0.0498046875,0,0.005,NaN,NaN
26400,0.32837258093059063,0.37165478427229537,0.32837258093059063,0.523900649661312,0.32837258093059063,0.025898434221744537,0.6299558682367206,9.190741539001465,9804.916015625,NaN,-0.01,0.170720636844635,0.024128,124.67272734642029,122.35561752319336,2.3171092104166746,0.05142384395003319,-3400.0594482421875,1.3614013047241977,0.0011140832078920838,99.9939956665039,0.0498046875,0,0.005,NaN,NaN
26600,0.4027949031442404,0.36724628858170294,0.4027949031442404,0.480910129397493,0.4027949031442404,0.12514156103134155,0.7102256566286087,7.1082611083984375,1221.020751953125,NaN,-0.01,0.1701972782611847,0.023932000000000002,463.2283134460449,461.3573913574219,1.8709214385598898,0.05081383138895035,-3400.0594482421875,4.378793068530335,0.0014445206209962624,99.99117279052734,0.0498046875,0,0.005,NaN,NaN
26800,0.3389261784031987,0.36277791997240416,0.3389261784031987,0.5178148364294897,0.3389261784031987,0.03996703773736954,0.6408693408593535,8.632418632507324,5609.6318359375,NaN,-0.01,0.1694154441356659,0.023736,172.08521342277527,169.89713668823242,2.1880799354985356,0.050195638090372086,-3400.0594482421875,1.8111330272089519,0.0004961796521532814,99.9946060180664,0.0498046875,0,0.0,NaN,NaN
27000,0.3272496424615383,0.3683020689382779,0.3272496424615383,0.5245547828373713,0.3272496424615383,0.02439788542687893,0.6288103079423308,10.053544044494629,23236.986328125,NaN,-0.01,0.16958434879779816,0.02354,118.76879143714905,116.23710632324219,2.531684424728155,0.050959985703229904,-3400.0594482421875,0.9177602045011742,0.00043782545465980116,99.99468994140625,0.0498046875,0,0.0,NaN,NaN
27200,0.33788052946329117,0.36825088683856755,0.33788052946329117,0.518421631537708,0.33788052946329117,0.03857136890292168,0.639784773811698,8.01068115234375,3011.96728515625,NaN,-0.01,0.16900591552257538,0.023344,166.05405044555664,164.02245330810547,2.031598813831806,0.050952889025211334,-3400.0594482421875,2.0405935370549892,0.0006530884382355461,99.99491882324219,0.0498046875,0,0.0,NaN,NaN
27400,0.3852457609027624,0.36980935150969224,0.3852457609027624,0.4910658246951597,0.3852457609027624,0.10173255205154419,0.6905890367925167,9.172901153564453,9631.533203125,NaN,-0.01,0.1684422492980957,0.023148,380.9266176223755,378.55709075927734,2.369524708017707,0.051168497651815414,-3400.0594482421875,2.043211964570763,0.0011327196186033319,99.99331665039062,0.0498046875,0,0.005,NaN,NaN
