step,Gt_log,Gt_log_EMA,Sm_log_avg,Sm_log_std,Sm_log_cls_avg,Sm_raw_cls_avg,lambda_max_est,lambda_max_EMA,gamma_t,noise_std,module_loss_avg,module_policy_loss_avg,module_pred_loss_avg,meta_loss,module_entropy_avg,module_grad_norm_avg,meta_grad_norm,cls_norm,cls_density,OOD_Accuracy,OOD_Loss
2278,0.015302143292501569,0.015063680163235086,0.015302143292501569,0.0003064141693286119,0.015302143292501569,0.01541985827498138,NaN,-0.01,0.010006897151470184,0.038837800000000006,-75.48098564147949,-75.49628829956055,0.015302143292501569,0.002084281062707305,2972.84130859375,3.917677622475651,1.140480999968133e-05,99.54364013671875,0.0498046875,NaN,NaN
2279,0.017241451889276505,0.0150854578804955,0.017241451889276505,0.00038409599752127125,0.017241451889276505,0.017391009256243706,NaN,-0.01,0.010006897151470184,0.038832900000000004,-80.36872100830078,-80.3859634399414,0.017241451889276505,0.0020872943568974733,2972.84130859375,4.239416765409347,1.0924678505426762e-05,99.56488800048828,0.0498046875,NaN,NaN
2280,0.013789782533422112,0.015072501127024764,0.013789782533422112,0.000172759859462271,0.013789782533422112,0.013885305030271411,NaN,-0.01,0.010006897151470184,0.038828,-70.59112548828125,-70.60491561889648,0.013789782533422112,0.0020855015609413385,2972.84130859375,3.6445843105962137,9.922961233269146e-06,99.6048812866211,0.0498046875,NaN,NaN
2281,0.015862929169088602,0.015080405407445402,0.015862929169088602,0.00034527010409072086,0.015862929169088602,0.015989464009180665,NaN,-0.01,0.010006897151470184,0.0388231,-77.05495071411133,-77.07081413269043,0.015862929169088602,0.0020865951664745808,2972.84130859375,4.506743316474163,1.0920938056427254e-05,99.55035400390625,0.0498046875,NaN,NaN
2282,0.015178586123511195,0.01508138721460606,0.015178586123511195,9.69851347793114e-05,0.015178586123511195,0.015294360462576151,NaN,-0.01,0.010006897151470184,0.038818200000000004,-74.60992240905762,-74.62510299682617,0.015178586123511195,0.0020867311395704746,2972.84130859375,3.6096787928880776,9.928735926750634e-06,99.59304809570312,0.0498046875,NaN,NaN
2283,0.014198746532201767,0.015072560807782019,0.014198746532201767,0.0003334737994567721,0.014198746532201767,0.014300073496997356,NaN,-0.01,0.010006897151470184,0.0388133,-71.9514389038086,-71.96563911437988,0.014198746532201767,0.0020855097100138664,2972.84130859375,3.8340275019934795,9.92288850824347e-06,99.62117767333984,0.0498046875,NaN,NaN
2284,0.01479016849771142,0.015069736884681313,0.01479016849771142,0.00034917087400858333,0.01479016849771142,0.014900135574862361,NaN,-0.01,0.010006897151470184,0.03880840000000001,-73.87403869628906,-73.88883018493652,0.01479016849771142,0.0020851190201938152,2972.84130859375,3.637895820271318,1.041704045890269e-05,99.59188842773438,0.0498046875,NaN,NaN
2285,0.016024284064769745,0.015079282356482197,0.016024284064769745,0.00026893836598342844,0.016024284064769745,0.016153388656675816,NaN,-0.01,0.010006897151470184,0.038803500000000005,-77.91842079162598,-77.93444633483887,0.016024284064769745,0.0020864398684352636,2972.84130859375,3.617937643705446,1.0423598245171719e-05,99.5218276977539,0.0498046875,NaN,NaN
2286,0.014935077168047428,0.015077840304597849,0.014935077168047428,0.0001635302718263815,0.014935077168047428,0.01504716626368463,NaN,-0.01,0.010006897151470184,0.0387986,-74.31191635131836,-74.32685089111328,0.014935077168047428,0.0020862403325736523,2972.84130859375,3.770002632318528,9.92625183265465e-06,99.57809448242188,0.0498046875,NaN,NaN
2287,0.013884721556678414,0.015065909117118654,0.013884721556678414,0.00010495617443349172,0.013884721556678414,0.01398155721835792,NaN,-0.01,0.010006897151470184,0.0387937,-71.21359443664551,-71.22747802734375,0.013884721556678414,0.0020845895633101463,2972.84130859375,3.065594521357526,1.0414277734743612e-05,99.57408142089844,0.0498046875,NaN,NaN
2288,0.014369374839589,0.015058943774343359,0.014369374839589,0.00020973341815131157,0.014369374839589,0.014473122311756015,NaN,-0.01,0.010006897151470184,0.0387888,-71.71993827819824,-71.73430824279785,0.014369374839589,0.002083625877276063,2972.84130859375,3.339078618227397,1.1400795558322371e-05,99.58905029296875,0.0498046875,NaN,NaN
2289,0.015609618043527007,0.015064450517035196,0.015609618043527007,0.00032008901504352905,0.015609618043527007,0.015732126776129007,NaN,-0.01,0.010006897151470184,0.0387839,-76.44215774536133,-76.45776748657227,0.015609618043527007,0.0020843876991420984,2972.84130859375,4.121394782796072,1.0909053248987925e-05,99.55867767333984,0.0498046875,NaN,NaN
2290,0.01604895479977131,0.015074295559862557,0.01604895479977131,0.00024475303413959014,0.01604895479977131,0.01617845194414258,NaN,-0.01,0.010006897151470184,0.038779,-77.51867866516113,-77.53472709655762,0.01604895479977131,0.0020857499912381172,2972.84130859375,4.000232144959145,1.1412329394978892e-05,99.56867218017578,0.0498046875,NaN,NaN
2291,0.014736662153154612,0.015070919225795478,0.014736662153154612,0.00034216243611674934,0.014736662153154612,0.01484583131968975,NaN,-0.01,0.010006897151470184,0.038774100000000006,-73.72650718688965,-73.74124336242676,0.014736662153154612,0.002085282700136304,2972.84130859375,3.583145732142479,1.041758232522293e-05,99.5630874633789,0.0498046875,NaN,NaN
2292,0.015707841608673334,0.015077288449624257,0.015707841608673334,0.00029675638063707103,0.015707841608673334,0.015831893775612116,NaN,-0.01,0.010006897151470184,0.038769200000000004,-75.95134735107422,-75.96705627441406,0.015707841608673334,0.002086163964122534,2972.84130859375,3.7199255833936506,1.0421944870835108e-05,99.56493377685547,0.0498046875,NaN,NaN
2293,0.014435189310461283,0.015070867458232629,0.014435189310461283,0.00023123533663873427,0.014435189310461283,0.014539896743372083,NaN,-0.01,0.010006897151470184,0.0387643,-72.10861206054688,-72.123046875,0.014435189310461283,0.0020852754823863506,2972.84130859375,3.3541582407628803,1.0417469424853801e-05,99.56790161132812,0.0498046875,NaN,NaN
2294,0.015017082449048758,0.01507032960814079,0.015017082449048758,0.00041934514739354307,0.015017082449048758,0.015130484476685524,NaN,-0.01,0.010006897151470184,0.0387594,-74.09498023986816,-74.10999870300293,0.015017082449048758,0.002085201209411025,2972.84130859375,3.7251411641316254,1.0417056778582751e-05,99.58494567871094,0.0498046875,NaN,NaN
2295,0.016888347920030355,0.015088509791259686,0.016888347920030355,0.00027530198867663057,0.016888347920030355,0.017031791619956493,NaN,-0.01,0.010006897151470184,0.038754500000000004,-78.94112396240234,-78.9580135345459,0.016888347920030355,0.002087716478854418,2972.84130859375,3.957137967759703,1.0926230720625288e-05,99.53648376464844,0.0498046875,NaN,NaN
2296,0.01367006590589881,0.015074325352406078,0.01367006590589881,0.00026520691251377004,0.01367006590589881,0.013763953931629658,NaN,-0.01,0.010006897151470184,0.0387496,-70.91493797302246,-70.92860984802246,0.01367006590589881,0.0020857539493590593,2972.84130859375,3.4738666930398154,9.923564690565607e-06,99.58283233642578,0.0498046875,NaN,NaN
2297,0.015509413555264473,0.015078676234434662,0.015509413555264473,6.201366667581409e-05,0.015509413555264473,0.015630301320925355,NaN,-0.01,0.010006897151470184,0.03874470000000001,-75.95557594299316,-75.97108459472656,0.015509413555264473,0.0020863558165729046,2972.84130859375,3.802634135728902,1.0919028586827614e-05,99.56415557861328,0.0498046875,NaN,NaN
2298,0.015038851648569107,0.015078277988576005,0.015038851648569107,0.0001744048367904341,0.015038851648569107,0.015152509324252605,NaN,-0.01,0.010006897151470184,0.038739800000000005,-74.59375762939453,-74.60879516601562,0.015038851648569107,0.0020863008685410023,2972.84130859375,4.661379936399854,1.042239527240155e-05,99.57634735107422,0.0498046875,NaN,NaN
2299,0.014997640857473016,0.015077471617264976,0.014997640857473016,0.0002796703306830724,0.014997640857473016,0.015110699459910393,NaN,-0.01,0.010006897151470184,0.0387349,-73.72901344299316,-73.7440128326416,0.014997640857473016,0.002086189342662692,2972.84130859375,3.9731591429647084,1.0421799060392419e-05,99.59255981445312,0.0498046875,NaN,NaN
2300,0.014749234775081277,0.015074189248843139,0.014749234775081277,0.0002199034412341295,0.014749234775081277,0.014858555514365435,NaN,-0.01,0.010006897151470184,0.03873,-73.40239143371582,-73.41714096069336,0.014749234775081277,0.0020857350900769234,2972.84130859375,3.55306660249281,1.0419489457175189e-05,99.58368682861328,0.0498046875,NaN,NaN
2301,0.013283364940434694,0.015056281005759054,0.013283364940434694,7.938013752335593e-05,0.013283364940434694,0.013371973531320691,NaN,-0.01,0.010006897151470184,0.0387251,-69.03466033935547,-69.04794311523438,0.013283364940434694,0.002083257306367159,2972.84130859375,3.211373392436493,1.090264680450656e-05,99.58651733398438,0.0498046875,NaN,NaN
2302,0.014851211570203304,0.015054230311403497,0.014851211570203304,0.00013223059973609726,0.014851211570203304,0.014962037559598684,NaN,-0.01,0.010006897151470184,0.0387202,-73.5770034790039,-73.59185409545898,0.014851211570203304,0.002082973485812545,2972.84130859375,4.368868454296885,1.1396623228177211e-05,99.56953430175781,0.0498046875,NaN,NaN
2303,0.013926662039011717,0.015042954628679578,0.013926662039011717,9.914342907610292e-05,0.013926662039011717,0.014024084666743875,NaN,-0.01,0.010006897151470184,0.0387153,-70.3799057006836,-70.39383316040039,0.013926662039011717,0.0020814132876694202,2972.84130859375,3.500466039231074,1.1388041835741738e-05,99.58296966552734,0.0498046875,NaN,NaN
2304,0.014981265179812908,0.01504233773419091,0.014981265179812908,0.00014214649550503737,0.014981265179812908,0.015094046713784337,NaN,-0.01,0.010006897151470184,0.038710400000000006,-74.95781135559082,-74.97279167175293,0.014981265179812908,0.002081328071653843,2972.84130859375,3.9495616596546297,1.1387526344387469e-05,99.5676040649414,0.0498046875,NaN,NaN
2305,0.014650011202320457,0.015038414468872205,0.014650011202320457,0.00014127641266359605,0.014650011202320457,0.014757848577573895,NaN,-0.01,0.010006897151470184,0.038705500000000004,-72.47554397583008,-72.49019622802734,0.014650011202320457,0.002080785110592842,2972.84130859375,4.112033042569754,1.1879492830800198e-05,99.5813980102539,0.0498046875,NaN,NaN
2306,0.014210098190233111,0.015030131306085813,0.014210098190233111,0.00021999365342107455,0.014210098190233111,0.01431155577301979,NaN,-0.01,0.010006897151470184,0.0387006,-71.67581748962402,-71.69002723693848,0.014210098190233111,0.0020796391181647778,2972.84130859375,3.512603977899715,1.0883493465795428e-05,99.59988403320312,0.0498046875,NaN,NaN
2307,0.016167282592505217,0.015041502818950007,0.016167282592505217,0.00015002339241708708,0.016167282592505217,0.016298682428896427,NaN,-0.01,0.010006897151470184,0.0386957,-77.6408462524414,-77.65701103210449,0.016167282592505217,0.0020812125876545906,2972.84130859375,4.5560490282970045,1.089168432102757e-05,99.55226135253906,0.0498046875,NaN,NaN
2308,0.015084960730746388,0.015041937398067971,0.015084960730746388,0.00016274191630180022,0.015084960730746388,0.015199316199868917,NaN,-0.01,0.010006904602050781,0.038690800000000004,-74.51702880859375,-74.53211402893066,0.015084960730746388,0.0020812726579606533,2972.84130859375,3.608550024238001,1.0891958262758592e-05,99.5674819946289,0.0498046875,NaN,NaN
2309,0.013851166935637593,0.015030029693443667,0.013851166935637593,0.00013076594046235456,0.013851166935637593,0.013947537168860435,NaN,-0.01,0.010006904602050781,0.0386859,-70.94666862487793,-70.96051979064941,0.013851166935637593,0.002079624915495515,2972.84130859375,3.872334102847549,9.893904308474007e-06,99.59915924072266,0.0498046875,NaN,NaN
2310,0.014979740604758263,0.015029526802556814,0.014979740604758263,0.00020150280023655605,0.014979740604758263,0.015092509565874934,NaN,-0.01,0.010006904602050781,0.038681,-73.80025291442871,-73.81523132324219,0.014979740604758263,0.002079555531963706,2972.84130859375,3.3404923749261655,1.0882888403332184e-05,99.5931167602539,0.0498046875,NaN,NaN
2311,0.014815547969192266,0.015027387014223167,0.014815547969192266,0.00015990977999985257,0.014815547969192266,0.014925844967365265,NaN,-0.01,0.010006904602050781,0.038676100000000005,-73.46751594543457,-73.48233032226562,0.014815547969192266,0.0020792593713849783,2972.84130859375,3.571490996267188,1.03866909113688e-05,99.59136199951172,0.0498046875,NaN,NaN
2312,0.015928999986499548,0.015036403143945932,0.015928999986499548,0.0003065921086820202,0.015928999986499548,0.016056580934673548,NaN,-0.01,0.010006904602050781,0.0386712,-77.00429916381836,-77.02022743225098,0.015928999986499548,0.0020805068779736757,2972.84130859375,3.6498992049298913,1.0392882949305808e-05,99.5523681640625,0.0498046875,NaN,NaN
2313,0.014131055679172277,0.015027349669298196,0.014131055679172277,0.00029630464172106247,0.014131055679172277,0.014231405220925808,NaN,-0.01,0.010006904602050781,0.0386663,-71.35675048828125,-71.37088012695312,0.014131055679172277,0.0020792540162801743,2972.84130859375,3.692527232968171,9.891987738066383e-06,99.5884780883789,0.0498046875,NaN,NaN
2314,0.015364935155957937,0.015030725524164793,0.015364935155957937,0.0002304850165118203,0.015364935155957937,0.015483599388971925,NaN,-0.01,0.010006904602050781,0.0386614,-75.70335960388184,-75.71872520446777,0.015364935155957937,0.0020797213073819876,2972.84130859375,4.260825107636656,1.0883587824454183e-05,99.58280181884766,0.0498046875,NaN,NaN
2315,0.015430201310664415,0.01503472028202979,0.015430201310664415,0.0003728163646813984,0.015430201310664415,0.015549922827631235,NaN,-0.01,0.010006904602050781,0.0386565,-75.85834121704102,-75.87377166748047,0.015430201310664415,0.002080274047330022,2972.84130859375,3.800586406605935,1.0391600298683191e-05,99.56378173828125,0.0498046875,NaN,NaN
2316,0.013967940816655755,0.01502405248737605,0.013967940816655755,0.00013169210657125352,0.013967940816655755,0.01406594691798091,NaN,-0.01,0.010006904602050781,0.0386516,-71.31560707092285,-71.32957649230957,0.013967940816655755,0.0020787979010492563,2972.84130859375,3.677047732575021,9.889703500760445e-06,99.57836151123047,0.0498046875,NaN,NaN
2317,0.0157017360907048,0.015030829323409338,0.0157017360907048,0.00035586495136892955,0.0157017360907048,0.01582571119070053,NaN,-0.01,0.010006904602050781,0.038646700000000006,-76.6022834777832,-76.61798477172852,0.0157017360907048,0.0020797355100512505,2972.84130859375,4.196798527097151,1.0883537457434071e-05,99.5653076171875,0.0498046875,NaN,NaN
2318,0.013567825080826879,0.015016199280983513,0.013567825080826879,0.0002337293233122849,0.013567825080826879,0.013660303317010403,NaN,-0.01,0.010006904602050781,0.038641800000000004,-69.96477890014648,-69.97834587097168,0.013567825080826879,0.0020777112804353237,2972.84130859375,3.899310983027009,1.0378680500123644e-05,99.57310485839844,0.0498046875,NaN,NaN
2319,0.014669006923213601,0.015012727357405813,0.014669006923213601,0.00032291070513412273,0.014669006923213601,0.014777167700231075,NaN,-0.01,0.010006904602050781,0.0386369,-73.07464408874512,-73.08931159973145,0.014669006923213601,0.0020772309508174658,2972.84130859375,3.95255621456014,1.0870344747776167e-05,99.59603881835938,0.0498046875,NaN,NaN
2320,0.015288681723177433,0.01501548690106353,0.015288681723177433,0.00025467825344738384,0.015288681723177433,0.01540617411956191,NaN,-0.01,0.010006904602050781,0.038632,-75.31955909729004,-75.33484840393066,0.015288681723177433,0.002077612793073058,2972.84130859375,3.452608366917287,1.087229978429404e-05,99.56746673583984,0.0498046875,NaN,NaN
2321,0.01392921176739037,0.0150046241497268,0.01392921176739037,0.0004806445829738117,0.01392921176739037,0.014026782009750605,NaN,-0.01,0.010006904602050781,0.038627100000000004,-71.48433876037598,-71.4982681274414,0.01392921176739037,0.0020761098712682724,2972.84130859375,3.921857766436662,1.0864393860364971e-05,99.56688690185547,0.0498046875,NaN,NaN
2322,0.013520031701773405,0.014989778225247266,0.013520031701773405,0.0001834019286182382,0.013520031701773405,0.013611847534775734,NaN,-0.01,0.010006904602050781,0.0386222,-69.5718994140625,-69.58541870117188,0.013520031701773405,0.0020740556064993143,2972.84130859375,3.2728292921374864,1.1346946226462463e-05,99.55463409423828,0.0498046875,NaN,NaN
2323,0.013432548614218831,0.014974205929136982,0.013432548614218831,0.00015992260221339144,0.013432548614218831,0.013523173052817583,NaN,-0.01,0.010006904602050781,0.0386173,-69.7914924621582,-69.80492401123047,0.013432548614218831,0.0020719009917229414,2972.84130859375,3.3358940328720306,1.1827941601721668e-05,99.57756805419922,0.0498046875,NaN,NaN
2324,0.014415842480957508,0.014968622294655187,0.014415842480957508,0.00017222057575645263,0.014415842480957508,0.014520256547257304,NaN,-0.01,0.010006904602050781,0.038612400000000005,-72.60017967224121,-72.61459541320801,0.014415842480957508,0.002071128459647298,2972.84130859375,3.46275137887206,1.1823480439914269e-05,99.5890884399414,0.0498046875,NaN,NaN
2325,0.015018924605101347,0.014969125317759648,0.015018924605101347,0.0002811569643177956,0.015018924605101347,0.015132305445149541,NaN,-0.01,0.010006904602050781,0.0386075,-74.38254165649414,-74.39756202697754,0.015018924605101347,0.0020711980760097504,2972.84130859375,3.828366900367099,1.182382962482042e-05,99.55665588378906,0.0498046875,NaN,NaN
2326,0.014865210512652993,0.01496808616970858,0.014865210512652993,0.00040648726751659533,0.014865210512652993,0.014976320788264275,NaN,-0.01,0.010006904602050781,0.0386026,-74.05063247680664,-74.06549644470215,0.014865210512652993,0.0020710541866719723,2972.84130859375,3.7602996552473207,1.083771528717165e-05,99.56184387207031,0.0498046875,NaN,NaN
2327,0.015084636630490422,0.014969251674316399,0.015084636630490422,0.00019774626566749492,0.015084636630490422,0.015198993496596813,NaN,-0.01,0.010006904602050781,0.0385977,-74.17908096313477,-74.19416618347168,0.015084636630490422,0.0020712155383080244,2972.84130859375,4.350280777774035,1.1331178213574562e-05,99.55756378173828,0.0498046875,NaN,NaN
2328,0.013552065938711166,0.014955079816960346,0.013552065938711166,0.0001904824502894325,0.013552065938711166,0.013644319726154208,NaN,-0.01,0.010006904602050781,0.038592800000000003,-69.93838882446289,-69.95194244384766,0.013552065938711166,0.0020692546386271715,2972.84130859375,3.520388537353282,1.1320405146768122e-05,99.58462524414062,0.0498046875,NaN,NaN
2329,0.01437377487309277,0.01494926676752167,0.01437377487309277,0.0001236303853175074,0.01437377487309277,0.01447757170535624,NaN,-0.01,0.010006904602050781,0.0385879,-72.69779014587402,-72.71216201782227,0.01437377487309277,0.002068450441583991,2972.84130859375,3.7203339643969393,1.1315959740454175e-05,99.56417083740234,0.0498046875,NaN,NaN
2330,0.013897583587095141,0.014938749935717406,0.013897583587095141,0.00016326042484004808,0.013897583587095141,0.01399460737593472,NaN,-0.01,0.010006904602050781,0.038583,-70.8824634552002,-70.89636039733887,0.013897583587095141,0.0020669952500611544,2972.84130859375,3.22920402269454,1.1799604009591268e-05,99.61382293701172,0.0498046875,NaN,NaN
2331,0.014832568587735295,0.014937688122237584,0.014832568587735295,0.0003582169212466064,0.014832568587735295,0.014943171991035342,NaN,-0.01,0.010006904602050781,0.038578100000000004,-73.21369171142578,-73.22852516174316,0.014832568587735295,0.002066848101094365,2972.84130859375,3.827099548005007,1.1307102346287607e-05,99.60291290283203,0.0498046875,NaN,NaN
2332,0.015004651388153434,0.014938357754896742,0.015004651388153434,0.00013271870672256075,0.015004651388153434,0.015117784962058067,NaN,-0.01,0.010006904602050781,0.0385732,-74.0955581665039,-74.11056137084961,0.015004651388153434,0.0020669407676905394,2972.84130859375,3.862624701832397,1.1307565048295312e-05,99.58126068115234,0.0498046875,NaN,NaN
2333,0.014502748381346464,0.014934001661161237,0.014502748381346464,0.00016976104626875704,0.014502748381346464,0.014608427882194519,NaN,-0.01,0.010006912052631378,0.0385683,-73.28552055358887,-73.30002212524414,0.014502748381346464,0.002066338201984763,2972.84130859375,3.571923254339025,1.0812733222630266e-05,99.56883239746094,0.0498046875,NaN,NaN
2334,0.013753254897892475,0.014922194193528549,0.013753254897892475,0.0002480862712841211,0.013753254897892475,0.013848287053406239,NaN,-0.01,0.010006912052631378,0.038563400000000005,-70.52017593383789,-70.5339298248291,0.013753254897892475,0.0020647041965276003,2972.84130859375,3.099062947050589,1.1295238680674264e-05,99.59720611572266,0.0498046875,NaN,NaN
2335,0.012770987348631024,0.014900682125079574,0.012770987348631024,0.0002543208594581626,0.012770987348631024,0.012852907180786133,NaN,-0.01,0.010006912052631378,0.0385585,-67.78707504272461,-67.79984474182129,0.012770987348631024,0.002061727922409773,2972.84130859375,3.212236608496139,1.1769297559527252e-05,99.61280059814453,0.0498046875,NaN,NaN
2336,0.01591922715306282,0.014910867575359405,0.01591922715306282,0.0002641663315686372,0.01591922715306282,0.016046638833358884,NaN,-0.01,0.010006912052631378,0.0385536,-77.06249809265137,-77.07841873168945,0.01591922715306282,0.0020631372462958097,2972.84130859375,4.120679117024432,1.226801275394521e-05,99.58451843261719,0.0498046875,NaN,NaN
2337,0.015614110045135021,0.014917900000057162,0.015614110045135021,0.00014787721497853867,0.015614110045135021,0.01573664858005941,NaN,-0.01,0.010006912052631378,0.038548700000000005,-76.28951263427734,-76.30512619018555,0.015614110045135021,0.0020641102455556393,2972.84130859375,3.9094247895865837,1.129185142521879e-05,99.58338165283203,0.0498046875,NaN,NaN
2338,0.012683708453550935,0.0148955580845921,0.012683708453550935,0.00018955065714506785,0.012683708453550935,0.01276449579745531,NaN,-0.01,0.010006912052631378,0.0385438,-67.47913360595703,-67.4918155670166,0.012683708453550935,0.002061018953099847,2972.84130859375,3.1265221523266127,1.0784683565663466e-05,99.58736419677734,0.0498046875,NaN,NaN
2339,0.015588712878525257,0.014902489632531431,0.015588712878525257,0.00010317067406155026,0.015588712878525257,0.01571084652096033,NaN,-0.01,0.010006912052631378,0.0385389,-75.97399711608887,-75.98958396911621,0.015588712878525257,0.002061977982521057,2972.84130859375,4.020563990209622,1.2260972299923113e-05,99.5711441040039,0.0498046875,NaN,NaN
2340,0.012524255318567157,0.01487870728939179,0.012524255318567157,0.00019072906917127046,0.012524255318567157,0.012603020295500755,NaN,-0.01,0.010006912052631378,0.038534,-67.10016822814941,-67.11269187927246,0.012524255318567157,0.0020586871542036533,2972.84130859375,2.7249723709829548,1.1262049800649957e-05,99.56957244873047,0.0498046875,NaN,NaN
2341,0.014328659977763891,0.01487320681627551,0.014328659977763891,6.741837665826928e-05,0.014328659977763891,0.014431799296289682,NaN,-0.01,0.010006912052631378,0.038529100000000004,-72.03647994995117,-72.05080795288086,0.014328659977763891,0.0020579262636601925,2972.84130859375,3.8588039556708136,1.1747307059910528e-05,99.57337951660156,0.0498046875,NaN,NaN
2342,0.014200427569448948,0.014866479023807245,0.014200427569448948,0.0003227604409741994,0.014200427569448948,0.014301775256171823,NaN,-0.01,0.010006912052631378,0.0385242,-72.04788017272949,-72.06208038330078,0.014200427569448948,0.0020569951739162207,2972.84130859375,3.4792703411029233,1.1741946601438937e-05,99.60267639160156,0.0498046875,NaN,NaN
2343,0.014464471023529768,0.014862458943804469,0.014464471023529768,0.00026624160237676204,0.014464471023529768,0.014569613384082913,NaN,-0.01,0.010006912052631378,0.0385193,-72.59449195861816,-72.60895729064941,0.014464471023529768,0.0020564391743391752,2972.84130859375,3.8524997457648444,1.1738723713169478e-05,99.59146881103516,0.0498046875,NaN,NaN
2344,0.012991604395210743,0.014843750398318532,0.012991604395210743,0.00027575945041435234,0.012991604395210743,0.013076390139758587,NaN,-0.01,0.010006912052631378,0.038514400000000004,-68.54448127746582,-68.55747413635254,0.012991604395210743,0.0020538505632430315,2972.84130859375,3.4016482658067053,1.0746908868304935e-05,99.60814666748047,0.0498046875,NaN,NaN
2345,0.013585573295131326,0.014831168627286659,0.013585573295131326,0.00034075896004769215,0.013585573295131326,0.013678325107321143,NaN,-0.01,0.010006912052631378,0.0385095,-69.93553352355957,-69.94911766052246,0.013585573295131326,0.0020521096885204315,2972.84130859375,3.183171833673339,1.1713912781352504e-05,99.56666564941406,0.0498046875,NaN,NaN
2346,0.013834943529218435,0.014821206376305976,0.013834943529218435,8.600621203562601e-05,0.013834943529218435,0.013931082794442773,NaN,-0.01,0.010006912052631378,0.0385046,-70.89855194091797,-70.91238594055176,0.013834943529218435,0.002050731098279357,2972.84130859375,3.7140946716401784,1.219374241550468e-05,99.58141326904297,0.0498046875,NaN,NaN
2347,0.014554410707205534,0.014818538419614972,0.014554410707205534,0.00019680264099666633,0.014554410707205534,0.014660851331427693,NaN,-0.01,0.010006912052631378,0.038499700000000005,-72.09821510314941,-72.1127700805664,0.014554410707205534,0.0020503620617091656,2972.84130859375,3.554016985226933,1.170383827025992e-05,99.57093048095703,0.0498046875,NaN,NaN
2348,0.015110473847016692,0.01482145777388899,0.015110473847016692,8.278400618017425e-05,0.015110473847016692,0.015225207433104515,NaN,-0.01,0.010006912052631378,0.0384948,-75.33843803405762,-75.35354995727539,0.015110473847016692,0.002050766022875905,2972.84130859375,3.6799089610424907,1.1706094528782742e-05,99.58405303955078,0.0498046875,NaN,NaN
2349,0.013781898422166705,0.014811062180371768,0.013781898422166705,7.584603085941167e-05,0.013781898422166705,0.013877299148589373,NaN,-0.01,0.010006912052631378,0.0384899,-70.49849128723145,-70.51227188110352,0.013781898422166705,0.0020493275951594114,2972.84130859375,3.2619753460927896,1.169783863271968e-05,99.59190368652344,0.0498046875,NaN,NaN
2350,0.016463104635477066,0.01482758260492282,0.016463104635477066,3.866060418776784e-05,0.016463104635477066,0.016599359456449747,NaN,-0.01,0.010006912052631378,0.038485000000000005,-79.07997703552246,-79.09643936157227,0.016463104635477066,0.002051613526418805,2972.84130859375,3.7805311126085703,1.1222886368601907e-05,99.56111907958984,0.0498046875,NaN,NaN
2351,0.012949864147230983,0.014808805420345902,0.012949864147230983,0.00019398125228135114,0.012949864147230983,0.013034085277467966,NaN,-0.01,0.010006912052631378,0.0384801,-68.18559455871582,-68.19854354858398,0.012949864147230983,0.0020490153692662716,2972.84130859375,3.2311382070878185,1.0233968451844143e-05,99.56359100341797,0.0498046875,NaN,NaN
2352,0.016387551091611385,0.014824592877058557,0.016387551091611385,0.0003757560403520513,0.016387551091611385,0.016522626392543316,NaN,-0.01,0.010006912052631378,0.0384752,-78.9477481842041,-78.96413612365723,0.016387551091611385,0.002051199786365032,2972.84130859375,4.379357559189245,1.1220534800780103e-05,99.57228088378906,0.0498046875,NaN,NaN
2353,0.014009305043146014,0.01481643999871943,0.014009305043146014,0.00028455906447593055,0.014009305043146014,0.014107925817370415,NaN,-0.01,0.010006912052631378,0.0384703,-70.48225402832031,-70.49626159667969,0.014009305043146014,0.002050071721896529,2972.84130859375,3.5632262763266493,1.0239163861272766e-05,99.58869934082031,0.0498046875,NaN,NaN
2354,0.016464377753436565,0.014832919376266603,0.016464377753436565,0.00015775093174792053,0.016464377753436565,0.016600666102021933,NaN,-0.01,0.010006912052631378,0.038465400000000004,-78.57036209106445,-78.58682441711426,0.016464377753436565,0.0020523518323898315,2972.84130859375,4.362148537703293,1.0738630525174633e-05,99.55854034423828,0.0498046875,NaN,NaN
2355,0.01575764175504446,0.014842166600054382,0.01575764175504446,6.890396060174118e-05,0.01575764175504446,0.015882440842688084,NaN,-0.01,0.010006912052631378,0.0384605,-75.8557071685791,-75.87146377563477,0.01575764175504446,0.0020536312367767096,2972.84130859375,4.431719991900131,1.0745286514643719e-05,99.55943298339844,0.0498046875,NaN,NaN
2356,0.015608225716277957,0.014849827191216617,0.015608225716277957,0.0001265455725026779,0.015608225716277957,0.015730668790638447,NaN,-0.01,0.010006912052631378,0.038455600000000006,-76.43227005004883,-76.44787979125977,0.015608225716277957,0.0020546913146972656,2972.84130859375,3.3445395034276952,9.773449436142073e-06,99.55449676513672,0.0498046875,NaN,NaN
2357,0.014467298751696944,0.01484600190682142,0.014467298751696944,0.00045920942867306696,0.014467298751696944,0.01457255333662033,NaN,-0.01,0.010006919503211975,0.038450700000000004,-71.94105339050293,-71.95552062988281,0.014467298751696944,0.0020541620906442404,2972.84130859375,3.660515346525806,9.770895681408896e-06,99.55957794189453,0.0498046875,NaN,NaN
